Gene Name	Mean of Geneid Strains	Standard Deviation of Geneid Strains	Group
alh-4	2882.3333	884.8903	9
tmed-1	2884.0	485.1089	9
prp-17	2888.3333	947.4409	9
ykt-6	2889.3333	1122.1445	9
acl-6	2890.6667	204.4412	9
lit-1	2892.0	814.445	9
snu-66	2896.3333	1881.7788	9
tbc-20	2901.0	734.4036	9
irg-8	2901.3333	2257.5741	9
taf-2	2904.0	1100.588	9
ari-1.2	2906.3333	615.4047	9
haps-1	2910.6667	312.0741	9
teg-4	2910.6667	904.5818	9
Y56A3A.16	2911.3333	1131.7845	9
Y43H11AL.1	2913.0	406.7686	9
sur-5	2914.0	1669.5125	9
ZK673.2	2915.0	561.368	9
snr-5	2916.6667	1130.0361	9
nol-10	2918.6667	1429.2491	9
cra-1	2919.0	1562.944	9
ran-2	2919.3333	1122.4287	9
unc-70	2920.3333	1715.8837	9
vha-9	2921.6667	712.8442	9
cyn-2	2925.6667	1429.6131	9
maco-1	2926.6667	1328.937	9
sas-1	2928.6667	1735.9233	9
skr-9	2933.3333	2777.6194	9
dhgd-1	2933.6667	961.43	9
rab-7	2934.0	1028.368	9
cir-1	2934.0	1408.022	9
sqv-1	2936.0	1575.6017	9
cylc-1	2936.6667	2395.2676	9
pkhm-2	2937.0	1432.4848	9
F36A2.10	2937.0	872.8791	9
C37H5.5	2939.6667	468.4651	9
simr-1	2941.3333	1418.723	9
spat-1	2941.6667	698.5615	9
Y47D9A.1	2946.0	450.5086	9
sas-5	2946.3333	1278.8339	9
T25D3.4	2952.0	487.5408	9
ZK632.4	2953.6667	839.3102	9
pct-1	2954.3333	1013.4457	9
cas-2	2957.3333	423.3378	9
csn-3	2957.6667	575.9423	9
ppfr-2	2958.3333	142.9087	9
sart-3	2959.3333	1864.1926	9
R166.2	2961.3333	667.4935	9
R05H10.3	2961.3333	1030.6168	9
ben-1	2966.0	961.754	9
Y69H2.7	2967.3333	597.582	9
tofu-5	2968.3333	381.458	9
farl-11	2972.6667	1796.7174	9
lin-54	2974.3333	440.7768	9
ccnk-1	2975.0	1222.7665	9
ssp-34	2977.3333	1250.4552	9
smz-2	2979.0	953.1348	9
pdr-1	2980.3333	371.6471	9
ctr-9	2981.3333	1548.4619	9
dpy-28	2981.6667	704.5908	9
T23B5.3	2982.0	247.3553	9
air-2	2982.6667	517.4697	9
idhb-1	2983.0	987.8188	9
anc-1	2984.0	1797.3104	9
mix-1	2984.3333	1546.6377	9
Y48C3A.14	2984.3333	371.5125	9
spt-4	2984.3333	1150.1612	9
clh-5	2985.6667	244.8528	9
C50F2.2	2986.0	847.4538	9
col-133	2987.0	2491.6719	9
pqbp-1.1	2988.3333	985.0118	9
rpoa-1	2989.0	1079.8577	9
C14B1.2	2989.3333	611.5038	9
acl-9	2990.0	299.2491	9
mans-1	2995.0	941.9246	9
puf-8	2995.3333	1269.3805	9
txdc-9	2998.0	406.5194	9
adr-2	2998.0	725.4024	9
zfp-3	2999.0	2365.4805	9
famh-136	2999.3333	1057.2815	9
ell-1	2999.6667	947.4535	9
nhl-2	3000.0	515.2223	9
exc-15	3000.3333	1619.6655	9
pqn-83	3000.3333	926.8068	9
ran-4	3003.6667	370.3065	9
die-1	3008.6667	1126.1881	9
dsl-2	3010.3333	3140.13	9
gcsh-2	3011.3333	516.9399	9
syp-4	3011.3333	2255.2187	9
hif-1	3011.6667	1112.6013	9
pwp-1	3013.0	1350.178	9
T23B3.1	3015.3333	637.9354	9
btf-1	3017.3333	449.3227	9
C05C10.2	3018.3333	1581.1697	9
eelo-1	3019.0	742.1756	9
gls-1	3020.3333	1199.1364	9
cutc-1	3022.0	244.7216	9
rsks-1	3023.3333	456.4824	9
Y10G11A.1	3023.6667	489.4108	9
efa-6	3025.3333	1180.1995	9
asd-1	3029.3333	1059.6585	9
oxy-5	3029.3333	1140.749	9
catp-6	3034.6667	1018.8966	9
F09E5.3	3036.6667	1470.8332	9
soap-1	3037.0	1304.2863	9
ceh-38	3040.3333	1240.2318	9
Y49E10.4	3040.6667	409.8303	9
C15C6.3	3041.0	1261.7353	9
knl-2	3043.6667	2015.8876	9
arx-2	3045.0	424.5146	9
ptp-2	3045.0	1233.6915	9
F54A3.5	3045.3333	330.3496	9
wdfy-2	3046.0	409.7568	9
T04D3.5	3046.3333	1184.8759	9
R11H6.2	3047.6667	331.7171	9
irg-5	3048.0	3791.573	9
T10C6.6	3048.3333	547.1577	9
T21C9.13	3048.3333	420.0987	9
gex-2	3050.3333	914.7679	9
Y38E10A.22	3051.6667	553.2416	9
sap-140	3054.0	1794.66	9
ngp-1	3057.3333	1534.2154	9
psf-3	3057.3333	1859.6595	9
wah-1	3061.3333	882.3009	9
F41H10.3	3062.6667	1127.8503	9
zif-1	3064.0	426.1134	9
sup-26	3064.6667	1519.1213	9
ZK1320.9	3065.0	340.8264	9
Y75B8A.8	3065.3333	102.2948	9
Y54F10AM.11	3066.6667	1171.9199	9
Y57A10A.13	3067.3333	361.1466	9
popl-7	3069.3333	750.0899	9
W03C9.2	3070.0	259.601	9
ads-1	3070.0	1691.156	9
nduo-4	3070.6667	1981.5318	9
emb-8	3073.0	1483.6044	9
dbt-1	3078.3333	684.9556	9
ipla-3	3079.0	460.0152	9
smc-3	3080.3333	1344.2352	9
mina-1	3081.3333	164.2403	9
Y76B12C.6	3081.3333	602.0257	9
dhs-6	3082.3333	761.5919	9
rpb-11	3085.0	1545.0905	9
Y106G6G.4	3087.3333	1078.227	9
hda-3	3087.6667	329.1427	9
pdzd-8	3088.3333	1502.7879	9
T05H10.4	3092.3333	1486.0743	9
ubh-4	3098.3333	1634.6436	9
F19H6.4	3099.3333	2128.6116	9
cdc-26	3102.6667	1038.308	9
plx-1	3103.0	1357.3904	9
unc-44	3104.3333	2481.765	9
Y4C6B.1	3104.6667	347.068	9
lag-1	3105.0	539.8784	9
dsb-1	3105.6667	758.4828	9
Y56A3A.22	3109.0	939.2181	9
btbd-10	3110.3333	618.6013	9
him-3	3110.3333	1231.3776	9
lin-23	3112.0	1015.9728	9
apb-1	3112.3333	786.0892	9
daf-16	3115.0	525.9759	9
ddi-1	3115.3333	296.8617	9
osgn-1	3116.6667	1182.3604	9
dpy-17	3121.0	3322.2951	9
rips-1	3121.6667	2095.0978	9
hpo-9	3127.0	1286.5522	9
ssp-16	3131.0	208.501	9
asna-1	3136.6667	498.8736	9
meg-3	3138.0	600.542	9
thk-1	3139.3333	747.1779	9
B0272.3	3141.6667	870.9234	9
icmt-1	3143.3333	2786.3525	9
bra-2	3144.3333	566.2428	9
F52H3.6	3144.6667	1380.5082	9
hrpf-1	3145.6667	876.5148	9
adsl-1	3147.0	1174.1911	9
F23B12.7	3147.3333	1912.6408	9
zfp-1	3152.0	829.3339	9
lsm-5	3153.3333	1093.0612	9
snrp-3	3156.6667	1345.959	9
crls-1	3159.3333	1073.6608	9
edc-4	3161.0	1126.6289	9
pnn-1	3161.3333	1428.1341	9
mogs-1	3162.0	560.3148	9
met-2	3163.0	1544.3957	9
sut-6	3164.6667	997.235	9
byn-1	3169.3333	335.2077	9
F01G4.4	3172.0	722.396	9
mog-5	3172.0	1627.7606	9
ekl-7	3172.3333	421.4992	9
obr-4	3174.0	1157.5111	9
perm-3	3174.6667	278.6352	9
dgk-4	3177.3333	902.8139	9
nspg-10	3178.6667	1685.4761	9
F41H10.1	3179.0	761.4149	9
arx-3	3179.3333	677.4788	9
fntb-1	3180.0	360.3859	9
K10C3.4	3181.0	697.4587	9
trxr-1	3181.6667	831.2346	9
cyp-31A2	3185.3333	1441.9686	9
upp-1	3186.6667	241.9261	9
rab-8	3193.0	114.9261	9
alg-5	3196.3333	213.9008	9
abts-1	3197.3333	1039.6866	9
skr-15	3199.3333	3205.5686	9
nra-1	3201.3333	683.8037	9
dhhc-6	3205.3333	387.1557	9
C17H12.2	3206.3333	552.8456	9
rmd-3	3206.6667	576.9208	9
M01B12.4	3207.3333	462.2534	9
aos-1	3208.3333	363.8226	9
trr-1	3218.0	1585.2766	9
T28D6.6	3218.6667	295.6804	9
natc-2	3219.0	409.542	9
rsr-2	3221.0	620.539	9
vps-4	3223.0	511.9772	9
ntl-11	3223.6667	486.2265	9
laat-1	3224.0	1444.1623	9
mdt-15	3224.3333	603.1508	9
ttc-17	3224.3333	1350.1255	9
smgl-2	3224.6667	785.1057	9
gfm-1	3225.0	1514.2129	9
fld-1	3225.0	2498.32	9
trm-2A	3225.0	1501.5379	9
lis-1	3227.6667	1071.7267	9
F46B6.5	3228.6667	1655.1524	9
sas-6	3230.0	1055.5008	9
mtss-1	3232.6667	197.4273	9
H14E04.2	3233.6667	712.002	9
npp-1	3238.0	309.8946	9
ifb-2	3241.6667	1568.0147	9
hsf-1	3242.0	817.5064	9
mct-1	3245.3333	2296.6303	9
pcf-11	3248.0	454.0073	9
F56C9.6	3248.3333	916.5465	9
vha-20	3248.6667	1389.429	9
unc-40	3255.6667	1542.0433	9
ric-7	3256.0	613.6128	9
sut-2	3256.0	1301.7691	9
gldr-2	3256.3333	549.7304	9
tol-1	3259.3333	1563.6522	9
ZK484.3	3259.3333	966.6866	9
seu-1	3259.6667	835.7728	9
F13D12.5	3262.3333	481.6917	9
R31.2	3263.6667	953.9889	9
ifc-2	3265.3333	1684.2423	9
alx-1	3267.0	1203.0597	9
nspd-7	3269.6667	598.9571	9
cogc-8	3270.3333	853.0402	9
F40F8.11	3272.6667	904.2014	9
D1054.10	3274.3333	1151.9885	9
edc-3	3274.6667	1061.1344	9
F45F2.10	3275.3333	1591.6432	9
mut-16	3276.6667	1609.4091	9
dtmk-1	3277.0	2044.4311	9
thoc-2	3278.0	2065.8151	9
ubr-4	3279.3333	1712.8733	9
lgg-2	3280.6667	1098.3874	9
spat-2	3284.6667	507.9018	9
F23F1.5	3286.0	1630.9378	9
mct-2	3288.0	2331.4555	9
F53F8.5	3288.0	619.6859	9
tmed-10	3288.0	965.8202	9
lpin-1	3289.6667	1766.1265	9
C18A3.3	3290.3333	1895.1465	9
swsn-9	3294.6667	1538.9382	9
ess-2	3295.0	277.2051	9
vps-15	3297.3333	386.0279	9
mecr-1	3298.3333	391.4472	9
sms-1	3300.0	1160.0922	9
F59E12.9	3301.0	1391.7021	9
asg-2	3302.0	1417.2883	9
gale-1	3306.6667	669.942	9
set-16	3307.3333	909.9869	9
stam-1	3308.6667	797.879	9
istr-1	3310.3333	951.576	9
sftb-6	3316.3333	557.3367	9
Y42H9AR.1	3319.0	309.7838	9
ndub-3	3321.0	669.2897	9
smap-1	3331.3333	149.404	9
M01E5.4	3332.6667	1351.535	9
cec-7	3333.3333	132.4445	9
pptr-2	3334.6667	1518.8079	9
F28H7.3	3334.6667	1777.3115	9
fbxc-50	3335.6667	523.4567	9
rab-5	3340.3333	1511.4334	9
par-2	3340.6667	1383.6701	9
mtm-9	3341.3333	512.8231	9
acin-1	3347.6667	37.241	9
ddx-27	3351.3333	1046.2598	9
F25B5.6	3352.0	82.9015	9
Y37E11AL.3	3358.0	457.976	9
marc-6	3360.0	549.4622	9
cas-1	3360.3333	1332.1112	9
ilys-5	3360.3333	2035.7843	9
rict-1	3363.6667	560.343	9
ran-5	3365.3333	850.7065	9
Y54E5A.5	3370.0	496.1613	9
ndua-12	3372.0	1302.3893	9
rgr-1	3374.3333	1094.1716	9
F53C11.5	3376.6667	1479.153	9
hoe-1	3380.3333	1462.9505	9
rap-1	3380.6667	575.5718	9
Y75B8A.24	3385.0	764.8586	9
dpy-26	3389.6667	1859.0202	9
cap-1	3391.0	545.8889	9
F14D7.2	3403.6667	530.4415	9
athp-1	3405.0	523.8976	9
rle-1	3405.3333	606.9027	9
F54D5.7	3406.0	786.6922	9
noa-1	3407.6667	1385.4449	9
mog-3	3418.6667	848.6115	9
T05H10.1	3420.6667	2094.5772	9
memi-2	3422.3333	442.231	9
T08B6.4	3424.0	1884.0607	9
zipt-7.1	3424.0	893.7863	9
lsm-7	3424.3333	2556.3678	9
cox-15	3425.0	438.6046	9
Y54H5A.1	3428.3333	1875.8039	9
fat-4	3430.0	834.3105	9
B0041.8	3430.6667	241.7772	9
attf-3	3431.6667	1467.0265	9
ntl-4	3433.6667	1178.416	9
dscc-1	3434.6667	1686.2853	9
C07H6.2	3436.0	1319.4092	9
par-1	3440.0	938.855	9
C37C3.9	3440.6667	895.0457	9
pat-3	3444.3333	1374.8489	9
aptf-2	3447.0	2300.4575	9
gpcp-2	3447.6667	901.0236	9
D2030.2	3449.6667	1436.3779	9
W04G3.5	3451.3333	1746.949	9
tag-151	3453.3333	1105.1125	9
gtf-2F2	3453.6667	635.4664	9
gex-5	3454.6667	731.2985	9
bcl-7	3458.3333	2038.6787	9
ooc-5	3463.3333	845.4554	9
mdf-1	3465.0	1652.1059	9
ufd-2	3466.3333	1821.7591	9
C24B9.3	3466.3333	1421.3696	9
mog-1	3468.0	1842.0371	9
lsy-13	3469.3333	490.1873	9
Y106G6H.6	3471.0	774.8243	9
lec-2	3471.3333	3209.0875	9
cls-2	3473.0	592.8614	9
nrd-1	3475.0	952.4435	9
tost-1	3475.6667	704.3826	9
dna-2	3476.3333	1246.974	9
aps-3	3477.0	2146.5052	9
dnj-23	3477.3333	443.1105	9
sec-16A.1	3483.0	943.8669	9
pes-2.1	3486.6667	2700.2983	9
C24H12.4	3487.0	717.5305	9
clp-1	3488.3333	932.9614	9
cpt-2	3490.3333	1191.2941	9
fnta-1	3497.6667	650.4882	9
Y57G11C.3	3500.0	442.2284	9
B0511.12	3503.6667	1610.3263	9
gfi-2	3510.3333	973.0818	9
Y51F10.3	3513.3333	2012.4654	9
F14E5.2	3515.6667	1603.4825	9
gldc-1	3516.3333	1919.7598	9
snx-14	3521.0	1438.1073	9
try-1	3521.3333	1890.2306	9
rfc-2	3522.0	1603.7988	9
eelo-2	3522.6667	896.0079	9
sac-2	3523.0	1336.6348	9
cdc-73	3524.0	819.9187	9
R04D3.2	3528.6667	1866.9407	9
rsd-2	3528.6667	1182.4805	9
hum-2	3535.3333	1591.8799	9
ned-8	3535.3333	475.5056	9
gln-2	3536.3333	1173.1091	9
snfc-5	3537.3333	507.8611	9
rha-1	3538.6667	1414.0781	9
aakg-5	3544.3333	956.1901	9
snx-1	3544.6667	1940.2698	9
dot-1.1	3545.6667	609.998	9
pal-1	3551.6667	488.2324	9
Y56A3A.2	3552.6667	1440.1806	9
tin-13	3555.6667	1641.7018	9
hda-6	3557.3333	869.1852	9
mat-3	3558.0	739.7639	9
vps-39	3559.6667	788.2091	9
pes-2.2	3560.3333	2748.8482	9
yars-1	3565.0	432.6962	9
lin-36	3565.0	1058.8324	9
snf-5	3568.0	1672.3764	9
ttx-7	3569.0	962.8531	9
mrps-5	3571.0	671.0743	9
unc-59	3572.0	1277.1972	9
inpp-4B	3573.6667	393.3788	9
dcn-1	3583.0	414.5455	9
T25G3.3	3584.0	804.627	9
nsph-2	3590.6667	2065.7262	9
ttr-53	3598.0	2459.8589	9
F49C12.15	3600.6667	2738.5965	9
snap-1	3601.0	728.5799	9
pqn-70	3601.0	1468.5996	9
vab-10	3604.0	2519.2032	9
elo-5	3604.6667	2158.3261	9
suco-1	3605.6667	1420.7712	9
Y54E2A.4	3605.6667	608.8921	9
F36D4.5	3606.0	230.2231	9
csn-1	3610.0	512.689	9
hpo-15	3612.3333	2335.0674	9
F37B12.3	3619.0	1835.1765	9
gpdh-3	3619.6667	2074.3935	9
wdr-4	3620.3333	1121.5829	9
miro-1	3621.0	955.9376	9
bckd-1B	3624.3333	992.15	9
C55A6.1	3627.0	786.1302	9
sluh-7	3628.0	2407.3659	9
C04F12.7	3629.3333	746.0337	9
F58A6.9	3641.3333	185.446	9
atg-9	3645.3333	1838.7866	9
apc-1	3645.3333	1742.3613	9
spc-1	3645.6667	2223.2865	9
F07F6.4	3647.0	208.2258	9
kbp-4	3653.6667	2703.0899	9
T04A8.7	3656.0	1993.1208	9
ubr-1	3665.0	1539.8864	9
tmed-4	3668.3333	917.6507	9
fath-1	3674.0	1415.4667	9
F53H1.4	3678.0	1249.256	9
sago-2	3679.6667	1322.7409	9
citk-2	3681.0	2074.6818	9
rfip-2	3682.0	1144.0883	9
Y52B11A.8	3684.6667	2444.4321	9
uba-5	3687.6667	175.5987	9
tif-1A	3690.3333	1367.6901	9
chat-1	3695.0	785.7561	9
rpb-10	3695.3333	2202.3824	9
toc-1	3697.6667	915.2578	9
zipt-1	3700.0	1508.3768	9
T28B11.1	3701.3333	1123.0673	9
jhdm-1	3708.0	1718.4745	9
scm-1	3710.6667	1661.4159	9
knl-1	3713.3333	2239.4628	9
F54D5.9	3716.3333	526.7696	9
ulp-2	3718.6667	592.829	9
tcer-1	3718.6667	2106.0334	9
B0238.9	3723.3333	719.6603	9
eif-3.H	3724.0	948.893	9
let-504	3724.6667	1831.3937	9
sumv-2	3726.6667	53.8908	9
let-99	3735.3333	816.2697	9
vha-11	3737.0	1953.2885	9
icl-1	3737.6667	3114.3541	10
tbg-1	3739.0	239.9625	10
cmt-1	3739.6667	2120.1568	10
fipp-1	3740.6667	186.1117	10
tbp-1	3742.0	1032.1201	10
C05C10.3	3743.3333	1318.0433	10
samp-1	3744.3333	696.8301	10
T26A8.4	3748.0	1001.2845	10
K04C2.3	3749.0	1102.6332	10
rfc-4	3749.0	832.0869	10
M01F1.4	3750.0	1620.6309	10
ech-7	3752.0	1926.8695	10
ncbp-2	3754.3333	1366.8436	10
moma-1	3754.6667	423.8375	10
unc-116	3756.3333	1701.7405	10
cyld-1	3760.6667	765.0065	10
ruvb-2	3761.6667	1024.7882	10
nos-2	3764.3333	1487.032	10
unc-61	3767.0	429.6262	10
tat-4	3767.3333	708.77	10
dhs-25	3772.0	1707.862	10
spp-3	3775.3333	322.1308	10
W04A8.6	3779.6667	439.8927	10
rpb-8	3780.3333	614.0018	10
snrp-40.1	3781.0	2269.1207	10
slrp-1	3783.6667	1697.0237	10
C09G9.1	3784.3333	239.2799	10
tceb-3	3785.6667	459.426	10
F08F3.6	3788.0	1311.2592	10
mig-5	3789.0	1047.4696	10
pfkb-1.1	3789.3333	818.469	10
K11H12.8	3789.6667	838.2698	10
ddb-1	3791.0	408.1233	10
lmtr-2	3791.3333	2374.6004	10
T23H2.3	3791.6667	1943.6008	10
gld-2	3793.3333	1233.6651	10
grld-1	3794.3333	427.7455	10
unc-50	3798.0	709.6004	10
wapl-1	3799.0	527.5244	10
hcp-6	3800.3333	1890.7294	10
npp-4	3800.3333	161.7927	10
rhr-1	3802.3333	2042.9093	10
acdh-1	3804.3333	2214.9727	10
egl-27	3807.0	1807.1283	10
skr-8	3808.3333	3603.5147	10
scc-1	3808.3333	1061.5995	10
mob-4	3809.0	699.7433	10
Y53G8AR.6	3815.6667	1934.6649	10
ddx-10	3819.3333	1667.2863	10
npl-4.2	3821.0	488.8074	10
syf-1	3822.3333	1590.1418	10
ctps-1	3822.6667	550.1299	10
isy-1	3824.3333	687.2721	10
dct-18	3827.3333	1897.2544	10
lsy-27	3829.6667	2532.4098	10
C17E4.6	3837.3333	569.1118	10
cisd-1	3843.3333	500.8435	10
ndua-8	3846.0	684.173	10
mip-1	3847.0	394.5301	10
npl-4.1	3849.6667	277.4339	10
F56C9.3	3852.6667	287.4083	10
D1054.3	3855.0	749.4989	10
rae-1	3857.0	693.2979	10
nspa-1	3859.0	654.0199	10
smz-1	3867.0	1499.9547	10
ucr-2.1	3868.0	1225.4803	10
lin-66	3869.0	1803.6432	10
srpa-68	3870.3333	1012.4829	10
fah-1	3872.3333	1581.4876	10
ant-1.3	3875.0	2036.2364	10
bcat-1	3877.3333	2855.4548	10
ZK688.5	3878.3333	1393.7423	10
scc-3	3880.0	1720.0793	10
nubp-1	3884.6667	854.0138	10
orc-1	3886.0	1418.0052	10
ccdc-12	3886.3333	1476.6743	10
sft-4	3887.0	1176.9387	10
mlc-5	3888.6667	1225.9378	10
pfs-2	3894.0	326.8037	10
Y41E3.1	3897.6667	514.6425	10
F35C11.5	3900.0	1151.3305	10
ctc-2	3904.0	2478.5367	10
T22F3.2	3904.3333	2205.6549	10
fnip-2	3907.3333	2346.6814	10
acs-1	3913.3333	2380.1947	10
pqn-53	3921.3333	1150.9791	10
his-24	3921.6667	2595.6716	10
did-2	3928.3333	884.1992	10
cgt-3	3936.3333	433.9019	10
C17E7.4	3937.0	2268.635	10
jmjd-1.2	3938.0	1635.0486	10
fsn-1	3938.3333	104.3403	10
pfd-6	3938.6667	1464.9679	10
dpy-11	3942.0	998.9004	10
emg-1	3944.6667	1473.7291	10
M57.2	3952.0	1329.9815	10
nspa-3	3952.3333	631.8936	10
let-716	3953.0	2668.8616	10
him-17	3956.3333	1529.617	10
exos-4.2	3958.3333	2485.3907	10
orc-3	3963.6667	2269.5609	10
glrx-3	3965.0	244.0342	10
let-502	3968.3333	1875.8792	10
sna-3	3970.6667	1878.9576	10
pno-1	3972.0	68.8186	10
gsk-3	3976.6667	1921.1247	10
fcho-1	3977.6667	569.1452	10
rbm-42	3983.6667	551.3452	10
C27D9.1	3984.6667	881.1327	10
xpb-1	3989.6667	116.0814	10
zfr-1	3993.6667	1260.4698	10
D1044.6	3994.0	1131.5912	10
cpf-1	3995.0	142.0235	10
ZK1307.8	3995.3333	1987.7328	10
ldh-1	3997.0	1354.7489	10
ing-3	3998.0	966.4412	10
lido-12	4000.6667	3357.0552	10
letm-1	4002.3333	1639.784	10
smu-2	4002.3333	245.8378	10
ced-3	4006.6667	376.9919	10
mct-6	4018.0	1219.5073	10
F49C12.9	4019.3333	345.5212	10
unc-37	4019.3333	1122.1029	10
swsn-2.2	4024.0	956.5316	10
ubql-1	4028.0	915.0588	10
ttr-16	4032.3333	3708.5034	10
tres-1	4032.3333	985.689	10
gei-6	4037.0	999.2581	10
T27E7.1	4046.0	1010.7235	10
F10C2.4	4046.3333	1491.4354	10
W05F2.6	4047.0	679.256	10
djr-1.1	4050.3333	1263.4857	10
picc-1	4051.0	1172.3671	10
F55A11.1	4051.6667	709.4375	10
smr-1	4055.0	1689.1331	10
pisy-1	4056.0	826.9063	10
C16A11.4	4057.3333	464.8629	10
T28D9.4	4057.6667	2103.1222	10
inft-2	4058.3333	339.499	10
F34D10.4	4058.3333	575.3609	10
uda-1	4060.6667	426.6492	10
clic-1	4062.3333	1325.5048	10
F53B6.4	4071.3333	1691.7638	10
let-607	4071.3333	702.9772	10
ttb-1	4076.3333	1503.5339	10
Y41E3.7	4079.3333	763.3917	10
rrbs-1	4083.0	2433.5805	10
repo-1	4096.6667	1582.8397	10
B0416.5	4108.6667	1193.6421	10
htp-2	4110.0	1511.9451	10
swsn-6	4110.3333	702.7547	10
F41G3.6	4113.6667	750.9036	10
ubxn-4	4114.3333	944.4329	10
cacn-1	4114.3333	617.4714	10
pfk-1.1	4114.6667	1104.3424	10
npp-20	4116.3333	1893.0218	10
rop-1	4118.3333	1413.4021	10
sucg-1	4120.0	1127.3689	10
ppw-2	4123.3333	2467.6316	10
drp-1	4123.6667	1437.448	10
exo-3	4123.6667	184.1473	10
C35A5.8	4124.6667	1846.2685	10
irg-4	4127.6667	3748.71	10
F30F8.1	4130.3333	402.5621	10
F45F2.11	4137.6667	705.4504	10
lin-13	4141.3333	2128.9513	10
B0464.6	4147.3333	1194.6258	10
syf-3	4147.6667	1633.178	10
Y77E11A.7	4154.3333	1624.2258	10
K11H3.3	4155.0	713.887	10
oops-1	4159.3333	671.8136	10
inx-22	4165.6667	23.6831	10
gly-7	4167.6667	716.0639	10
Y71H2B.2	4171.3333	424.1873	10
ubxn-1	4179.0	300.4707	10
ufm-1	4180.0	1092.751	10
akt-1	4187.3333	1925.211	10
R53.5	4188.3333	1883.3471	10
vps-32.1	4190.6667	622.0248	10
hpd-1	4194.0	2806.661	10
eak-7	4196.6667	685.2709	10
H05C05.1	4197.6667	1924.8606	10
umps-1	4201.6667	977.4393	10
copz-1	4204.0	1034.9477	10
rpb-3	4205.3333	301.5254	10
cisd-3.2	4207.3333	797.4218	10
clu-1	4209.3333	2604.3432	10
mel-26	4215.6667	739.1862	10
sel-1	4215.6667	1472.6449	10
tmem-258	4217.3333	998.9849	10
T24G10.2	4217.6667	669.5453	10
flh-1	4218.6667	1287.9848	10
lig-1	4221.0	2126.1853	10
F35G2.1	4223.6667	558.5173	10
zipt-11	4228.0	1742.2114	10
klc-1	4229.3333	1910.3107	10
csn-5	4230.0	105.7954	10
htp-3	4230.6667	574.8451	10
rde-4	4230.6667	1878.5202	10
znf-622	4232.0	1356.3778	10
emc-3	4236.0	1160.0055	10
R11H6.5	4237.3333	338.5551	10
bmk-1	4241.3333	2131.1321	10
F48E8.3	4251.0	1477.4913	10
tbh-1	4251.6667	2223.2622	10
pqn-27	4254.3333	1605.1221	10
Y48G10A.1	4255.6667	1115.3536	10
epn-1	4260.0	1601.7767	10
skpt-1	4264.6667	576.5139	10
copd-1	4267.6667	472.94	10
T24H7.2	4268.0	2628.311	10
cap-2	4272.0	1113.9901	10
nova-1	4273.0	737.6508	10
zyg-12	4275.6667	1766.5613	10
dlat-2	4278.6667	355.3537	10
alh-6	4279.0	609.8399	10
gas-1	4282.0	1106.4619	10
T10B5.3	4282.6667	1062.7299	10
msh-6	4286.6667	2175.3915	10
laf-1	4290.3333	1277.4115	10
mdt-26	4293.0	650.8922	10
max-2	4293.6667	630.3133	10
W02H5.2	4300.0	2320.0191	10
scc-2	4301.3333	1537.3506	10
F22B5.10	4301.6667	740.8618	10
F49C12.11	4306.0	2312.0593	10
vps-2	4306.3333	1129.6744	10
F27C1.1	4306.3333	1189.8505	10
ncl-1	4310.6667	1954.8317	10
Y14H12B.1	4311.0	476.5144	10
sop-3	4316.6667	581.5894	10
nspd-5	4321.3333	682.5698	10
aho-3	4321.3333	372.2995	10
F55F10.1	4323.3333	2057.1439	10
B0495.7	4328.3333	994.4762	10
lpd-9	4333.6667	1634.0372	10
gcst-1	4335.6667	2011.7669	10
T16A9.5	4340.0	785.4697	10
W01G7.4	4340.3333	2401.1331	10
pig-1	4346.6667	1325.2032	10
cdc-14	4352.0	1726.6887	10
F37A4.1	4353.3333	237.3427	10
epg-6	4358.0	1418.0637	10
hgap-1	4370.6667	2343.8024	10
npp-6	4373.6667	1116.4627	10
atad-3	4376.3333	2148.6632	10
div-1	4378.6667	575.0016	10
nfx-1	4388.3333	2692.8925	10
prp-21	4388.6667	539.8971	10
mdf-2	4388.6667	2231.8164	10
pyr-1	4392.0	1868.5312	10
K12C11.1	4393.0	1273.5308	10
imph-1	4398.0	1862.8807	10
ile-1	4399.3333	1965.3187	10
B0250.5	4402.6667	818.0996	10
leo-1	4405.3333	722.9206	10
F54D5.5	4412.3333	2050.5288	10
lys-8	4419.3333	2195.7192	10
K06A5.2	4422.6667	1543.1587	10
mlh-1	4424.3333	1454.0601	10
abcf-3	4436.6667	2304.3111	10
lido-9	4437.3333	3067.9859	10
ptpn-22	4443.6667	465.3675	10
npp-15	4443.6667	1095.4041	10
vha-15	4446.0	1827.9404	10
ced-9	4448.3333	1430.5396	10
mom-5	4449.6667	1098.7825	10
gei-4	4451.3333	1087.2256	10
atgl-1	4458.3333	967.7267	10
mmcm-1	4471.0	1667.0383	10
fkb-1	4475.3333	1060.4708	10
F32A11.1	4478.3333	1435.8784	10
nifk-1	4480.0	582.205	10
num-1	4486.3333	389.6463	10
C42C1.8	4493.6667	817.124	10
W09G3.6	4495.3333	1690.0261	10
argk-1	4499.0	2860.6686	10
szy-4	4499.6667	1860.467	10
tim-1	4502.6667	1425.1761	10
Y45G5AM.9	4506.3333	1927.3575	10
spr-2	4506.3333	1299.6221	10
F33H1.4	4508.3333	1105.5525	10
wbp-11	4511.3333	231.0214	10
abcf-1	4517.3333	2441.5106	10
wdr-20	4517.6667	574.8868	10
mvk-1	4518.3333	1545.922	10
